depth,volume
-0.1,0
-0.09800005,0
-0.09600008,0
-0.0940001,0
-0.09200013,0
-0.09000015,0
-0.08800018,0
-0.0860002,0
-0.08400023,0
-0.08200026,0
-0.08000028,0
-0.07800031,0
-0.07600033,0
-0.07400036,0
-0.07200038,0
-0.07000041,0
-0.06800044,0
-0.06600046,0
-0.06400049,0
-0.06200051,0
-0.06000054,0
-0.05800056,0
-0.05600059,0
-0.05400062,0
-0.05200064,0
-0.05000067,0
-0.04800069,0
-0.04600072,0
-0.04400074,0
-0.04200077,0
-0.0400008,0
-0.03800082,0
-0.03600085,0
-0.03400087,0
-0.0320009,0
-0.03000093,0
-0.02800095,0
-0.02600098,0
-0.024001,0
-0.02200103,0
-0.02000105,0
-0.01800108,0
-0.01600111,0
-0.01400113,0
-0.01200116,0
-0.01000118,0
-0.008001208,0
-0.006001234,0
-0.00400126,0
-0.002001286,0
-1.311302E-06,0
0.001998693,0
0.003998697,2.057061E-05
0.005998701,4.969568E-05
0.007998705,9.086902E-05
0.009998709,0.0001443703
0.01199871,0.000210594
0.01399872,0.0002888359
0.01599872,0.0003790351
0.01799873,0.0004815527
0.01999873,0.0005965365
0.02199873,0.0007234217
0.02399874,0.0008621035
0.02599874,0.001012663
0.02799875,0.001175288
0.02999875,0.001350062
0.03199875,0.001536616
0.03399876,0.001734753
0.03599876,0.001944469
0.03799877,0.002165847
0.03999877,0.00239898
0.04199877,0.002643856
0.04399878,0.002900274
0.04599878,0.00316806
0.04799879,0.003447148
0.04999879,0.003737533
0.05199879,0.004039278
0.0539988,0.004352418
0.0559988,0.00467684
0.05799881,0.005012436
0.05999881,0.005359125
0.06199881,0.00571681
0.06399882,0.006085467
0.06599882,0.006465105
0.06799883,0.006855738
0.06999883,0.007257258
0.07199883,0.007669567
0.07399884,0.008092608
0.07599884,0.00852636
0.07799885,0.00897076
0.07999885,0.009425764
0.08199885,0.009891352
0.08399886,0.01036751
0.08599886,0.0108541
0.08799887,0.01135105
0.08999887,0.0118583
0.09199888,0.0123758
0.09399888,0.01290357
0.09599888,0.01344158
0.09799889,0.01398979
0.09999889,0.01454814
0.1019989,0.01511659
0.1039989,0.01569504
0.1059989,0.01628334
0.1079989,0.01688146
0.1099989,0.0174894
0.1119989,0.01810711
0.1139989,0.01873462
0.1159989,0.01937189
0.1179989,0.02001886
0.1199989,0.02067548
0.1219989,0.02134167
0.1239989,0.02201729
0.1259989,0.0227023
0.1279989,0.02339664
0.129999,0.02410028
0.131999,0.02481324
0.133999,0.02553546
0.135999,0.02626694
0.137999,0.02700759
0.139999,0.02775734
0.141999,0.02851618
0.143999,0.02928404
0.145999,0.03006074
0.147999,0.03084633
0.149999,0.03164068
0.151999,0.03244388
0.153999,0.03325576
0.155999,0.03407642
0.157999,0.03490575
0.159999,0.03574364
0.161999,0.03659014
0.163999,0.03744512
0.165999,0.03830851
0.167999,0.03918033
0.169999,0.04006037
0.171999,0.04094875
0.173999,0.04184534
0.175999,0.04275015
0.177999,0.04366308
0.1799991,0.04458417
0.1819991,0.04551325
0.1839991,0.0464504
0.1859991,0.04739548
0.1879991,0.04834842
0.1899991,0.04930917
0.1919991,0.05027772
0.1939991,0.051254
0.1959991,0.05223803
0.1979991,0.05322957
0.1999991,0.05422876
0.2019991,0.05523547
0.2039991,0.05624968
0.2059991,0.05727138
0.2079991,0.05830042
0.2099991,0.05933689
0.2119991,0.06038061
0.2139991,0.06143153
0.2159991,0.06248967
0.2179991,0.06355499
0.2199991,0.06462734
0.2219991,0.06570668
0.2239991,0.06679297
0.2259991,0.0678863
0.2279992,0.06898645
0.2299992,0.07009324
0.2319992,0.0712072
0.2339992,0.07232763
0.2359992,0.0734549
0.2379992,0.07458882
0.2399992,0.07572934
0.2419992,0.07687643
0.2439992,0.0780299
0.2459992,0.07918993
0.2479992,0.08035612
0.2499992,0.08152872
0.2519992,0.08270766
0.2539992,0.08389275
0.2559992,0.08508396
0.2579992,0.08628141
0.2599992,0.08748499
0.2619992,0.08869442
0.2639992,0.08990995
0.2659992,0.09113155
0.2679992,0.09235892
0.2699992,0.09359214
0.2719992,0.09483122
0.2739992,0.09607608
0.2759992,0.09732655
0.2779993,0.09858245
0.2799993,0.09984413
0.2819993,0.1011113
0.2839993,0.1023839
0.2859993,0.1036618
0.2879993,0.1049452
0.2899993,0.1062337
0.2919993,0.1075277
0.2939993,0.1088269
0.2959993,0.1101313
0.2979993,0.111441
0.2999993,0.1127558
0.3019993,0.1140753
0.3039993,0.1154002
0.3059993,0.1167298
0.3079993,0.1180645
0.3099993,0.1194037
0.3119993,0.1207478
0.3139993,0.1220965
0.3159993,0.1234499
0.3179993,0.1248079
0.3199993,0.1261705
0.3219993,0.1275375
0.3239993,0.1289091
0.3259993,0.130285
0.3279994,0.1316655
0.3299994,0.1330504
0.3319994,0.1344393
0.3339994,0.1358327
0.3359994,0.1372303
0.3379994,0.1386319
0.3399994,0.1400377
0.3419994,0.1414472
0.3439994,0.1428612
0.3459994,0.1442785
0.3479994,0.1457002
0.3499994,0.147125
0.3519994,0.148554
0.3539994,0.1499867
0.3559994,0.1514231
0.3579994,0.1528631
0.3599994,0.1543064
0.3619994,0.1557537
0.3639994,0.157204
0.3659994,0.1586579
0.3679994,0.1601155
0.3699994,0.1615765
0.3719994,0.1630405
0.3739994,0.1645078
0.3759995,0.1659781
0.3779994,0.1674519
0.3799994,0.168928
0.3819994,0.1704078
0.3839994,0.1718901
0.3859994,0.1733757
0.3879994,0.1748636
0.3899994,0.1763545
0.3919994,0.1778484
0.3939994,0.1793448
0.3959994,0.1808443
0.3979994,0.1823459
0.3999994,0.1838506
0.4019994,0.1853574
0.4039994,0.1868674
0.4059994,0.1883789
0.4079994,0.1898932
0.4099994,0.1914101
0.4119994,0.1929289
0.4139994,0.1944495
0.4159994,0.1959725
0.4179994,0.1974978
0.4199994,0.1990252
0.4219994,0.2005543
0.4239994,0.2020856
0.4259993,0.2036184
0.4279993,0.2051534
0.4299994,0.2066906
0.4319994,0.2082292
0.4339994,0.2097694
0.4359993,0.2113117
0.4379993,0.2128555
0.4399993,0.2144006
0.4419993,0.2159474
0.4439994,0.2174957
0.4459994,0.2190454
0.4479994,0.220596
0.4499993,0.2221481
0.4519993,0.2237017
0.4539993,0.2252563
0.4559993,0.2268122
0.4579993,0.2283688
0.4599994,0.2299268
0.4619994,0.2314857
0.4639993,0.2330458
0.4659993,0.2346067
0.4679993,0.2361686
0.4699993,0.2377311
0.4719993,0.2392942
0.4739994,0.2408587
0.4759994,0.2424236
0.4779993,0.2439888
0.4799993,0.2455542
0.4819993,0.2471208
0.4839993,0.2486873
0.4859993,0.2502545
0.4879993,0.2518223
0.4899993,0.2533898
0.4919993,0.2549578
0.4939993,0.2565263
0.4959993,0.2580944
0.4979993,0.2596632
0.4999993,0.2612323
0.5019993,0.2628011
0.5039994,0.2643694
0.5059993,0.2659379
0.5079993,0.2675062
0.5099993,0.2690742
0.5119993,0.2706423
0.5139993,0.2722097
0.5159993,0.2737765
0.5179993,0.2753434
0.5199993,0.2769095
0.5219993,0.2784753
0.5239993,0.2800407
0.5259993,0.2816055
0.5279993,0.2831692
0.5299993,0.2847329
0.5319993,0.286296
0.5339993,0.2878576
0.5359993,0.2894185
0.5379993,0.2909787
0.5399993,0.2925371
0.5419993,0.2940958
0.5439993,0.2956524
0.5459993,0.2972079
0.5479993,0.2987626
0.5499993,0.3003157
0.5519993,0.3018685
0.5539993,0.3034189
0.5559993,0.3049681
0.5579993,0.3065168
0.5599993,0.3080634
0.5619993,0.3096089
0.5639993,0.3111523
0.5659993,0.3126945
0.5679993,0.3142357
0.5699993,0.3157741
0.5719993,0.3173102
0.5739993,0.3188452
0.5759993,0.3203789
0.5779993,0.32191
0.5799993,0.3234388
0.5819993,0.3249662
0.5839993,0.3264914
0.5859993,0.3280148
0.5879993,0.3295352
0.5899993,0.3310542
0.5919993,0.3325709
0.5939993,0.3340852
0.5959992,0.3355973
0.5979993,0.3371063
0.5999992,0.3386137
0.6019993,0.3401182
0.6039993,0.3416199
0.6059992,0.3431193
0.6079993,0.3446155
0.6099992,0.3461102
0.6119992,0.3476008
0.6139992,0.3490891
0.6159992,0.3505737
0.6179992,0.3520567
0.6199992,0.3535369
0.6219992,0.355013
0.6239992,0.3564864
0.6259992,0.3579572
0.6279992,0.3594237
0.6299992,0.3608876
0.6319993,0.3623483
0.6339992,0.3638058
0.6359992,0.3652597
0.6379992,0.3667105
0.6399993,0.3681577
0.6419992,0.3696012
0.6439992,0.3710411
0.6459993,0.3724771
0.6479993,0.37391
0.6499993,0.3753385
0.6519992,0.376764
0.6539993,0.3781857
0.6559993,0.3796032
0.6579993,0.3810166
0.6599993,0.3824265
0.6619993,0.3838322
0.6639993,0.3852336
0.6659993,0.3866316
0.6679993,0.3880247
0.6699993,0.389414
0.6719993,0.3907992
0.6739993,0.3921795
0.6759993,0.3935549
0.6779993,0.3949268
0.6799994,0.3962939
0.6819993,0.3976567
0.6839993,0.3990144
0.6859993,0.4003674
0.6879994,0.401717
0.6899993,0.4030604
0.6919993,0.4044001
0.6939994,0.4057345
0.6959994,0.4070642
0.6979994,0.4083886
0.6999993,0.4097088
0.7019994,0.4110231
0.7039994,0.4123318
0.7059994,0.4136373
0.7079993,0.4149358
0.7099994,0.4162302
0.7119994,0.4175195
0.7139994,0.4188027
0.7159994,0.4200815
0.7179994,0.4213531
0.7199994,0.4226203
0.7219994,0.423882
0.7239994,0.4251377
0.7259994,0.4263885
0.7279994,0.4276335
0.7299994,0.4288722
0.7319994,0.4301059
0.7339994,0.4313331
0.7359995,0.4325544
0.7379994,0.43377
0.7399994,0.4349798
0.7419994,0.4361833
0.7439995,0.4373797
0.7459995,0.4385721
0.7479994,0.4397569
0.7499995,0.4409357
0.7519995,0.4421077
0.7539995,0.4432748
0.7559994,0.4444346
0.7579995,0.4455879
0.7599995,0.4467348
0.7619995,0.4478758
0.7639995,0.4490099
0.7659995,0.4501369
0.7679995,0.4512572
0.7699995,0.4523712
0.7719995,0.4534781
0.7739995,0.4545788
0.7759995,0.4556713
0.7779995,0.4567576
0.7799995,0.457837
0.7819995,0.4589096
0.7839996,0.459975
0.7859995,0.4610327
0.7879995,0.4620839
0.7899995,0.4631276
0.7919996,0.4641635
0.7939996,0.4651928
0.7959995,0.4662151
0.7979996,0.4672291
0.7999996,0.4682362
0.8019996,0.4692348
0.8039995,0.4702258
0.8059996,0.4712104
0.8079996,0.4721867
0.8099996,0.4731551
0.8119996,0.4741167
0.8139996,0.4750691
0.8159996,0.4760138
0.8179996,0.4769515
0.8199996,0.4778802
0.8219996,0.4788008
0.8239996,0.4797143
0.8259996,0.4806191
0.8279996,0.4815152
0.8299996,0.4824049
0.8319997,0.4832847
0.8339996,0.484156
0.8359996,0.4850196
0.8379996,0.4858744
0.8399997,0.4867214
0.8419997,0.4875586
0.8439996,0.4883882
0.8459997,0.4892082
0.8479997,0.4900211
0.8499997,0.4908234
0.8519996,0.4916177
0.8539997,0.4924043
0.8559997,0.4931813
0.8579997,0.4939483
0.8599997,0.4947077
0.8619997,0.4954573
0.8639997,0.4961976
0.8659997,0.4969299
0.8679997,0.4976518
0.8699997,0.4983645
0.8719997,0.4990682
0.8739997,0.4997617
0.8759997,0.5004475
0.8779997,0.501123
0.8799998,0.5017893
0.8819997,0.5024455
0.8839997,0.5030933
0.8859997,0.5037303
0.8879998,0.5043575
0.8899997,0.5049755
0.8919997,0.5055835
0.8939998,0.5061827
0.8959998,0.5067692
0.8979998,0.5073485
0.8999997,0.5079176
0.9019998,0.5084754
0.9039998,0.5090221
0.9059998,0.5095612
0.9079998,0.5100881
0.9099998,0.5106063
0.9119998,0.5111146
0.9139998,0.5116121
0.9159998,0.5120974
0.9179998,0.512574
0.9199998,0.5130398
0.9219998,0.5134946
0.9239998,0.5139385
0.9259998,0.5143722
0.9279999,0.5147957
0.9299998,0.5152078
0.9319998,0.5156094
0.9339998,0.5159988
0.9359999,0.5163792
0.9379998,0.5167491
0.9399998,0.5171058
0.9419999,0.5174513
0.9439999,0.5177876
0.9459999,0.5181122
0.9479998,0.5184262
0.9499999,0.518728
0.9519999,0.5190186
0.9539999,0.5192978
0.9559999,0.5195644
0.9579999,0.5198222
0.9599999,0.5200661
0.9619999,0.5202993
0.9639999,0.5205194
0.9659999,0.5207307
0.9679999,0.5209281
0.9699999,0.5211147
0.9719999,0.5212887
0.9739999,0.5214528
0.976,0.5216036
0.9779999,0.5217415
0.9799999,0.5218688
0.9819999,0.5219844
0.984,0.5220866
0.9859999,0.5221767
0.9879999,0.522254
0.9899999,0.5223227
0.992,0.5223725
0.994,0.5224164
0.9959999,0.5224446
0.998,0.5224596
1,0.5224643
1.002,0.5224651
1.004,0.5224647
1.006,0.5224651
1.008,0.5224647
1.01,0.5224653
1.012,0.5224655
1.014,0.5224653
1.016,0.5224655
1.018,0.5224655
1.02,0.5224658
1.022,0.5224653
1.024,0.5224648
1.026,0.5224642
1.028,0.5224656
1.03,0.5224653
1.032,0.5224644
1.034,0.5224664
1.036,0.5224654
1.038,0.5224651
1.039999,0.5224662
1.041999,0.5224643
1.043999,0.5224648
1.045999,0.5224647
1.047999,0.5224655
1.049999,0.5224648
1.051999,0.5224663
1.053999,0.5224648
1.055999,0.5224636
1.057999,0.5224656
1.059999,0.5224658
1.061999,0.5224645
1.063999,0.5224664
1.065999,0.5224645
1.067999,0.5224648
1.069999,0.5224651
1.071999,0.5224652
1.073999,0.5224649
1.075999,0.5224647
1.077999,0.5224646
1.079999,0.5224646
1.081999,0.5224651
1.083999,0.5224652
1.085999,0.5224652
1.087999,0.5224652
1.089999,0.5224653
1.091999,0.5224649
1.093999,0.5224658
1.095999,0.522465
1.097999,0.5224658
1.099999,0.522465
1.101999,0.5224645
1.103999,0.5224664
1.105999,0.5224662
1.107999,0.5224659
1.109999,0.5224653
1.111999,0.5224652
1.113999,0.5224648
1.115999,0.5224648
1.117998,0.5224652
1.119998,0.5224648
1.121998,0.5224653
1.123998,0.522465
1.125998,0.5224657
1.127998,0.5224642
1.129998,0.5224645
1.131998,0.5224668
1.133998,0.5224658
1.135998,0.5224654
1.137998,0.5224646
1.139998,0.5224642
1.141998,0.5224664
1.143998,0.5224659
1.145998,0.5224659
1.147998,0.5224661
1.149998,0.5224655
1.151998,0.5224658
1.153998,0.5224653
1.155998,0.5224657
1.157998,0.5224655
1.159998,0.5224648
1.161998,0.5224658
1.163998,0.5224658
1.165998,0.5224653
1.167998,0.5224661
1.169998,0.5224645
1.171998,0.5224652
1.173998,0.5224662
1.175998,0.5224659
1.177998,0.5224646
1.179998,0.5224645
1.181998,0.5224652
1.183998,0.5224658
1.185998,0.5224661
1.187998,0.5224648
1.189998,0.5224653
1.191998,0.5224644
1.193998,0.5224651
1.195997,0.5224648
1.197997,0.5224651
1.199997,0.5224642
1.201997,0.5224664
1.203997,0.5224649
1.205997,0.5224645
